HHIDPN,RAGENDER,RARACEM,RAEDYRS,RAEVBRN
204954010.0,1.0,1.0,17.0,3.0
204954020.0,2.0,1.0,17.0,3.0
204956010.0,1.0,1.0,16.0,1.0
204956020.0,2.0,1.0,14.0,1.0
204957010.0,2.0,1.0,8.0,3.0
204959010.0,1.0,1.0,17.0,4.0
204959020.0,2.0,1.0,14.0,4.0
204961010.0,1.0,1.0,16.0,3.0
204961020.0,2.0,1.0,16.0,2.0
204963010.0,1.0,1.0,14.0,1.0
204963020.0,2.0,1.0,14.0,1.0
204965010.0,1.0,1.0,12.0,0.0
204965020.0,2.0,1.0,13.0,0.0
204967010.0,1.0,1.0,17.0,3.0
204967020.0,2.0,1.0,16.0,3.0
204969010.0,1.0,1.0,17.0,3.0
204969020.0,2.0,1.0,17.0,3.0
204970010.0,2.0,1.0,16.0,1.0
204972010.0,1.0,1.0,17.0,3.0
204972011.0,2.0,1.0,17.0,0.0
204972020.0,2.0,1.0,16.0,3.0
204973010.0,2.0,1.0,12.0,2.0
204974010.0,2.0,1.0,16.0,2.0
204976010.0,1.0,1.0,9.0,1.0
204976020.0,2.0,1.0,12.0,1.0
204978010.0,2.0,1.0,17.0,5.0
204978020.0,1.0,1.0,17.0,5.0
204980010.0,1.0,1.0,5.0,11.0
204980020.0,2.0,1.0,9.0,4.0
204981010.0,2.0,1.0,16.0,1.0
204982010.0,1.0,1.0,10.0,0.0
204983010.0,2.0,1.0,12.0,0.0
204984010.0,2.0,1.0,8.0,2.0
204985010.0,1.0,1.0,15.0,1.0
204985020.0,2.0,1.0,0.0,0.0
204987010.0,1.0,1.0,12.0,0.0
204987020.0,2.0,1.0,12.0,0.0
204989010.0,1.0,1.0,10.0,4.0
204989020.0,2.0,1.0,12.0,4.0
204990010.0,2.0,1.0,14.0,3.0
204991010.0,2.0,1.0,17.0,1.0
204992010.0,2.0,1.0,13.0,2.0
204993010.0,2.0,1.0,14.0,3.0
204994010.0,2.0,1.0,11.0,1.0
204995010.0,2.0,1.0,13.0,4.0
204995020.0,1.0,1.0,12.0,4.0
204997010.0,2.0,1.0,13.0,0.0
204997020.0,1.0,1.0,12.0,0.0
204999010.0,1.0,1.0,12.0,0.0
204999020.0,1.0,1.0,12.0,0.0
205000010.0,2.0,1.0,16.0,0.0
205001010.0,2.0,1.0,16.0,1.0
205001011.0,1.0,1.0,14.0,0.0
205003010.0,1.0,1.0,15.0,0.0
205003011.0,2.0,1.0,17.0,2.0
205003020.0,2.0,1.0,14.0,0.0
205005010.0,2.0,1.0,12.0,0.0
205005020.0,1.0,1.0,17.0,7.0
205005021.0,2.0,3.0,2.0,1.0
205007010.0,1.0,1.0,17.0,3.0
205007020.0,2.0,1.0,14.0,3.0
205009010.0,1.0,1.0,16.0,0.0
205009020.0,2.0,1.0,14.0,0.0
205011010.0,1.0,1.0,17.0,2.0
205011020.0,2.0,1.0,16.0,1.0
205012020.0,2.0,1.0,12.0,0.0
205013010.0,2.0,1.0,16.0,0.0
205014010.0,2.0,1.0,14.0,1.0
205015010.0,2.0,1.0,13.0,4.0
205017010.0,1.0,1.0,15.0,2.0
205017020.0,2.0,1.0,14.0,2.0
205018010.0,1.0,1.0,15.0,2.0
205019010.0,1.0,1.0,16.0,1.0
205019020.0,2.0,1.0,12.0,1.0
205020010.0,2.0,1.0,12.0,4.0
205022010.0,2.0,1.0,13.0,0.0
205022020.0,1.0,1.0,8.0,1.0
205024010.0,1.0,1.0,16.0,3.0
205024020.0,2.0,1.0,12.0,4.0
205025020.0,1.0,1.0,12.0,2.0
205026010.0,1.0,1.0,15.0,2.0
205027010.0,2.0,1.0,14.0,3.0
205028010.0,2.0,1.0,14.0,3.0
205029010.0,2.0,1.0,15.0,1.0
205030010.0,1.0,1.0,8.0,2.0
205030020.0,2.0,1.0,13.0,2.0
205032010.0,1.0,1.0,8.0,4.0
205032020.0,2.0,1.0,11.0,4.0
205033010.0,2.0,1.0,12.0,1.0
205034010.0,2.0,1.0,17.0,0.0
205035010.0,2.0,1.0,8.0,6.0
205036010.0,2.0,1.0,13.0,4.0
205037010.0,2.0,1.0,14.0,1.0
205039010.0,2.0,1.0,1.0,4.0
205039020.0,1.0,1.0,6.0,4.0
205040010.0,1.0,3.0,14.0,5.0
205041010.0,2.0,1.0,13.0,3.0
205042010.0,2.0,1.0,3.0,2.0
205046010.0,2.0,1.0,14.0,1.0
205046020.0,1.0,1.0,9.0,1.0
205047010.0,2.0,1.0,16.0,2.0
205048010.0,2.0,1.0,11.0,5.0
205049010.0,1.0,1.0,9.0,11.0
205051010.0,1.0,1.0,8.0,1.0
205051020.0,2.0,1.0,10.0,1.0
205052010.0,2.0,1.0,12.0,7.0
205053010.0,2.0,1.0,12.0,4.0
205054010.0,2.0,1.0,17.0,4.0
205056010.0,1.0,1.0,12.0,2.0
205056020.0,2.0,1.0,12.0,2.0
205057010.0,2.0,1.0,13.0,2.0
205059010.0,2.0,1.0,14.0,2.0
205059020.0,1.0,1.0,14.0,2.0
205061010.0,1.0,1.0,10.0,3.0
205061020.0,2.0,1.0,13.0,3.0
205063010.0,1.0,1.0,15.0,3.0
205063020.0,2.0,1.0,14.0,3.0
205064010.0,2.0,1.0,14.0,3.0
205066010.0,1.0,1.0,17.0,5.0
205066020.0,2.0,1.0,14.0,5.0
205068010.0,1.0,1.0,12.0,2.0
205068020.0,2.0,1.0,12.0,2.0
205069020.0,2.0,1.0,13.0,3.0
205070010.0,1.0,1.0,13.0,0.0
205071010.0,2.0,1.0,17.0,3.0
205073010.0,1.0,1.0,15.0,2.0
205073020.0,2.0,1.0,12.0,2.0
205075010.0,2.0,1.0,12.0,0.0
205075020.0,1.0,1.0,10.0,0.0
205076010.0,1.0,1.0,12.0,1.0
205077010.0,2.0,1.0,13.0,4.0
205079010.0,1.0,1.0,9.0,5.0
205079020.0,2.0,1.0,9.0,5.0
205080010.0,1.0,1.0,15.0,3.0
205080011.0,2.0,1.0,15.0,3.0
205081010.0,2.0,1.0,16.0,1.0
205082010.0,2.0,1.0,14.0,3.0
205084010.0,1.0,1.0,17.0,3.0
205084020.0,2.0,1.0,10.0,2.0
205086010.0,1.0,1.0,12.0,11.0
205086020.0,2.0,1.0,12.0,5.0
205088010.0,1.0,1.0,15.0,0.0
205088020.0,2.0,1.0,14.0,0.0
205089010.0,2.0,1.0,12.0,3.0
205091010.0,2.0,1.0,8.0,1.0
205091020.0,1.0,1.0,10.0,1.0
205092010.0,2.0,3.0,16.0,8.0
205094010.0,1.0,1.0,17.0,3.0
205094020.0,2.0,1.0,15.0,3.0
205095010.0,1.0,1.0,14.0,4.0
205095011.0,2.0,1.0,14.0,3.0
205097010.0,1.0,1.0,16.0,4.0
205097020.0,2.0,1.0,14.0,4.0
205098010.0,2.0,1.0,11.0,2.0
205100010.0,1.0,1.0,14.0,1.0
205100020.0,2.0,1.0,8.0,0.0
205101010.0,2.0,1.0,12.0,4.0
205102010.0,2.0,1.0,12.0,1.0
205104010.0,1.0,1.0,13.0,1.0
205104020.0,2.0,1.0,12.0,1.0
205105010.0,2.0,1.0,12.0,2.0
205107010.0,1.0,1.0,15.0,2.0
205107020.0,2.0,1.0,12.0,2.0
205109010.0,1.0,1.0,16.0,0.0
205109020.0,2.0,1.0,15.0,1.0
205110020.0,1.0,1.0,12.0,2.0
205110021.0,2.0,1.0,0.0,0.0
205112010.0,2.0,1.0,12.0,2.0
205112020.0,1.0,1.0,12.0,2.0
205114010.0,2.0,1.0,12.0,2.0
205114020.0,1.0,1.0,14.0,2.0
205116010.0,1.0,1.0,17.0,2.0
205116020.0,2.0,1.0,14.0,3.0
205117010.0,1.0,1.0,14.0,2.0
205117020.0,2.0,1.0,15.0,2.0
205118010.0,2.0,1.0,12.0,2.0
205119010.0,2.0,1.0,13.0,2.0
205121010.0,1.0,1.0,12.0,3.0
205121020.0,2.0,1.0,12.0,3.0
205122010.0,2.0,1.0,15.0,4.0
205123010.0,2.0,1.0,13.0,1.0
205125010.0,2.0,1.0,9.0,3.0
205125020.0,1.0,1.0,8.0,3.0
205126010.0,1.0,1.0,11.0,3.0
205127010.0,2.0,1.0,6.0,0.0
205128010.0,1.0,1.0,12.0,0.0
205130010.0,1.0,1.0,1.0,7.0
205130020.0,2.0,1.0,3.0,2.0
205131020.0,2.0,1.0,12.0,2.0
205132010.0,2.0,1.0,12.0,4.0
205134010.0,2.0,1.0,12.0,0.0
205134020.0,1.0,1.0,12.0,0.0
205135010.0,2.0,1.0,15.0,0.0
205136010.0,2.0,1.0,13.0,5.0
205138010.0,1.0,1.0,14.0,2.0
205138020.0,2.0,1.0,17.0,3.0
205138021.0,1.0,1.0,14.0,4.0
205139010.0,1.0,1.0,15.0,4.0
205141010.0,1.0,1.0,17.0,11.0
205141020.0,2.0,1.0,12.0,11.0
205142010.0,2.0,1.0,17.0,2.0
205144010.0,1.0,1.0,17.0,3.0
205144020.0,2.0,1.0,17.0,2.0
205144021.0,1.0,1.0,17.0,0.0
205147010.0,2.0,1.0,10.0,1.0
205148010.0,2.0,1.0,14.0,6.0
205150010.0,2.0,1.0,6.0,5.0
205151010.0,2.0,1.0,14.0,2.0
205152010.0,2.0,1.0,8.0,6.0
205153010.0,2.0,1.0,12.0,2.0
205154010.0,2.0,1.0,12.0,2.0
205155010.0,1.0,1.0,12.0,4.0
205157010.0,1.0,1.0,9.0,0.0
205157020.0,2.0,1.0,4.0,0.0
205158010.0,1.0,1.0,10.0,2.0
205159010.0,2.0,1.0,0.0,11.0
205160010.0,2.0,1.0,11.0,1.0
205161010.0,2.0,1.0,8.0,1.0
205162010.0,2.0,1.0,12.0,2.0
205164010.0,1.0,1.0,4.0,2.0
205164020.0,2.0,1.0,12.0,2.0
205166010.0,2.0,3.0,12.0,2.0
205166020.0,1.0,3.0,12.0,2.0
205168010.0,2.0,1.0,8.0,3.0
205168020.0,1.0,1.0,4.0,3.0
205170010.0,1.0,1.0,7.0,3.0
205170020.0,2.0,1.0,17.0,3.0
205171010.0,2.0,1.0,17.0,3.0
205173010.0,2.0,1.0,14.0,3.0
205173020.0,1.0,1.0,12.0,1.0
205175010.0,1.0,1.0,11.0,4.0
205175020.0,2.0,1.0,13.0,0.0
205177010.0,2.0,1.0,13.0,1.0
205177020.0,1.0,1.0,17.0,1.0
205179010.0,1.0,1.0,14.0,0.0
205179020.0,2.0,1.0,15.0,0.0
205181010.0,1.0,1.0,17.0,0.0
205181020.0,2.0,1.0,12.0,3.0
205182010.0,1.0,1.0,3.0,7.0
205184010.0,1.0,1.0,12.0,2.0
205184020.0,2.0,1.0,12.0,2.0
205186010.0,1.0,1.0,16.0,2.0
205186020.0,2.0,1.0,15.0,2.0
205188010.0,1.0,1.0,13.0,1.0
205188020.0,2.0,1.0,12.0,1.0
205189010.0,2.0,1.0,12.0,2.0
205191010.0,1.0,1.0,8.0,4.0
205191020.0,2.0,1.0,12.0,5.0
205192010.0,2.0,1.0,10.0,1.0
205194010.0,1.0,1.0,15.0,0.0
205194020.0,2.0,1.0,15.0,1.0
205196010.0,1.0,1.0,12.0,3.0
205196020.0,2.0,1.0,10.0,3.0
205198010.0,1.0,1.0,14.0,2.0
205198020.0,2.0,1.0,11.0,2.0
205199010.0,2.0,1.0,2.0,2.0
205200010.0,2.0,1.0,10.0,3.0
205202010.0,1.0,1.0,12.0,2.0
205202020.0,2.0,1.0,12.0,2.0
205204010.0,1.0,1.0,4.0,3.0
205204020.0,2.0,1.0,11.0,0.0
205205010.0,1.0,1.0,12.0,0.0
205206010.0,2.0,1.0,14.0,4.0
205208010.0,1.0,1.0,16.0,0.0
205208020.0,2.0,1.0,14.0,0.0
205209010.0,2.0,1.0,12.0,5.0
205210010.0,2.0,1.0,9.0,3.0
205212010.0,1.0,1.0,12.0,1.0
205212020.0,2.0,1.0,10.0,1.0
205214010.0,2.0,1.0,10.0,4.0
205214020.0,1.0,1.0,12.0,4.0
205215010.0,1.0,1.0,12.0,2.0
205216010.0,1.0,1.0,14.0,3.0
205218010.0,1.0,1.0,12.0,3.0
205218020.0,2.0,1.0,10.0,1.0
205219010.0,1.0,3.0,0.0,0.0
205220010.0,2.0,1.0,0.0,4.0
205221010.0,2.0,1.0,11.0,3.0
205223010.0,1.0,1.0,15.0,4.0
205223020.0,2.0,1.0,12.0,4.0
205224010.0,2.0,1.0,16.0,3.0
205225010.0,1.0,2.0,7.0,9.0
205226010.0,2.0,1.0,11.0,2.0
205227010.0,2.0,1.0,16.0,0.0
205229010.0,2.0,1.0,4.0,6.0
205229020.0,1.0,1.0,8.0,1.0
205229021.0,2.0,1.0,15.0,8.0
205230010.0,2.0,1.0,6.0,3.0
205231010.0,2.0,1.0,12.0,4.0
205232010.0,1.0,1.0,14.0,1.0
205233010.0,2.0,1.0,14.0,1.0
205234010.0,1.0,1.0,0.0,9.0
205235010.0,1.0,1.0,16.0,0.0
205236010.0,2.0,1.0,16.0,0.0
205238010.0,1.0,1.0,14.0,3.0
205238020.0,2.0,1.0,12.0,4.0
205239010.0,2.0,2.0,10.0,2.0
205240010.0,2.0,3.0,0.0,3.0
205242010.0,2.0,3.0,5.0,2.0
205242020.0,1.0,3.0,6.0,2.0
205243010.0,2.0,1.0,12.0,3.0
205244010.0,2.0,1.0,13.0,3.0
205246010.0,1.0,1.0,14.0,2.0
205246020.0,2.0,1.0,16.0,2.0
205247010.0,1.0,2.0,14.0,0.0
205249010.0,1.0,1.0,12.0,0.0
205249020.0,2.0,1.0,13.0,2.0
205250010.0,2.0,1.0,0.0,9.0
205252010.0,1.0,1.0,17.0,5.0
205252020.0,2.0,1.0,17.0,5.0
205253010.0,1.0,1.0,9.0,0.0
205254010.0,2.0,1.0,17.0,0.0
205255010.0,2.0,1.0,15.0,2.0
205257010.0,2.0,1.0,12.0,3.0
205257020.0,1.0,1.0,17.0,6.0
205259010.0,1.0,1.0,14.0,1.0
205259020.0,2.0,1.0,9.0,1.0
205260010.0,2.0,1.0,12.0,3.0
205261010.0,1.0,1.0,9.0,10.0
205263010.0,2.0,1.0,9.0,2.0
205263020.0,1.0,1.0,5.0,2.0
205265010.0,1.0,1.0,0.0,6.0
205265020.0,2.0,1.0,0.0,6.0
205268010.0,2.0,1.0,12.0,3.0
205268020.0,1.0,1.0,5.0,2.0
205270010.0,2.0,1.0,15.0,0.0
205270020.0,1.0,1.0,12.0,0.0
205272010.0,1.0,1.0,12.0,3.0
205272020.0,2.0,1.0,10.0,4.0
205274010.0,2.0,1.0,14.0,1.0
205274020.0,1.0,1.0,15.0,0.0
205275010.0,2.0,1.0,11.0,1.0
205277010.0,1.0,3.0,12.0,4.0
205277020.0,2.0,3.0,14.0,4.0
205279010.0,1.0,1.0,9.0,2.0
205279020.0,2.0,1.0,16.0,5.0
205280010.0,2.0,1.0,15.0,2.0
205282010.0,1.0,1.0,17.0,3.0
205282020.0,2.0,1.0,16.0,3.0
205283010.0,2.0,1.0,7.0,2.0
205284010.0,2.0,1.0,13.0,1.0
205285010.0,2.0,1.0,16.0,0.0
205286010.0,2.0,1.0,14.0,4.0
205287010.0,2.0,1.0,14.0,3.0
205289010.0,1.0,1.0,10.0,4.0
205289020.0,2.0,1.0,14.0,4.0
205291010.0,1.0,1.0,15.0,2.0
205291020.0,2.0,1.0,12.0,2.0
205292010.0,2.0,1.0,10.0,1.0
205294010.0,2.0,1.0,10.0,1.0
205294020.0,1.0,1.0,14.0,1.0
205295010.0,2.0,1.0,8.0,6.0
205297010.0,1.0,1.0,5.0,2.0
205297020.0,2.0,1.0,12.0,2.0
205299010.0,2.0,1.0,12.0,3.0
205299020.0,1.0,1.0,0.0,4.0
205301010.0,2.0,1.0,15.0,4.0
205301020.0,1.0,1.0,15.0,3.0
205303010.0,1.0,1.0,15.0,4.0
205303020.0,2.0,1.0,14.0,0.0
205305010.0,1.0,1.0,14.0,2.0
205305020.0,2.0,1.0,17.0,3.0
205307010.0,1.0,1.0,10.0,5.0
205307020.0,2.0,1.0,13.0,5.0
205309010.0,1.0,1.0,17.0,1.0
205309020.0,2.0,1.0,12.0,1.0
205310010.0,1.0,1.0,12.0,0.0
205312010.0,2.0,1.0,14.0,3.0
205312020.0,1.0,1.0,12.0,3.0
205314010.0,1.0,1.0,3.0,11.0
205314020.0,2.0,1.0,3.0,11.0
205315010.0,2.0,1.0,11.0,3.0
205317010.0,1.0,1.0,0.0,5.0
205317020.0,2.0,1.0,0.0,9.0
205318010.0,2.0,1.0,16.0,0.0
205319010.0,2.0,1.0,16.0,2.0
205320010.0,1.0,1.0,3.0,3.0
205322010.0,2.0,1.0,14.0,0.0
205322020.0,1.0,1.0,12.0,0.0
205324010.0,1.0,1.0,10.0,3.0
205324020.0,2.0,1.0,9.0,3.0
205326010.0,1.0,1.0,4.0,5.0
205326020.0,2.0,1.0,3.0,5.0
205327010.0,2.0,1.0,10.0,5.0
205328010.0,2.0,1.0,17.0,1.0
205328020.0,1.0,1.0,16.0,2.0
205330010.0,1.0,1.0,12.0,3.0
205330020.0,2.0,1.0,13.0,3.0
205331010.0,2.0,1.0,17.0,0.0
205332010.0,2.0,1.0,11.0,5.0
205333010.0,1.0,2.0,0.0,9.0
205334010.0,2.0,1.0,9.0,5.0
205335010.0,2.0,1.0,12.0,2.0
205337010.0,1.0,1.0,9.0,1.0
205337020.0,2.0,1.0,11.0,3.0
205338010.0,2.0,1.0,15.0,4.0
205340010.0,1.0,1.0,12.0,2.0
205340020.0,2.0,1.0,11.0,6.0
205342010.0,1.0,1.0,12.0,3.0
205342020.0,2.0,1.0,12.0,5.0
205343010.0,2.0,1.0,13.0,6.0
205344010.0,2.0,1.0,12.0,2.0
205346010.0,1.0,1.0,12.0,7.0
205346020.0,2.0,1.0,15.0,6.0
205348010.0,1.0,1.0,12.0,0.0
205348020.0,2.0,1.0,13.0,0.0
205350010.0,2.0,1.0,12.0,3.0
205350020.0,1.0,1.0,12.0,3.0
205352010.0,1.0,1.0,2.0,3.0
205352020.0,2.0,1.0,12.0,4.0
205353010.0,2.0,1.0,11.0,4.0
205355010.0,2.0,1.0,12.0,0.0
205355020.0,1.0,1.0,12.0,0.0
205357010.0,1.0,1.0,17.0,4.0
205357020.0,2.0,1.0,16.0,4.0
205358010.0,1.0,1.0,8.0,0.0
205358020.0,2.0,1.0,12.0,1.0
205360010.0,1.0,1.0,16.0,3.0
205360020.0,2.0,1.0,15.0,3.0
205361010.0,1.0,3.0,14.0,2.0
205363010.0,1.0,1.0,12.0,2.0
205363020.0,2.0,1.0,12.0,3.0
205364020.0,2.0,1.0,17.0,2.0
205366010.0,1.0,1.0,14.0,3.0
205366020.0,2.0,1.0,16.0,3.0
205367010.0,2.0,1.0,12.0,2.0
205369010.0,1.0,1.0,7.0,5.0
205369020.0,2.0,1.0,12.0,5.0
205371010.0,1.0,1.0,9.0,4.0
205371020.0,2.0,1.0,8.0,3.0
205373010.0,2.0,1.0,11.0,0.0
205373020.0,1.0,1.0,11.0,0.0
205374010.0,1.0,1.0,14.0,1.0
205375010.0,1.0,1.0,12.0,2.0
205376010.0,2.0,1.0,14.0,3.0
205377010.0,2.0,1.0,10.0,2.0
205378010.0,2.0,1.0,17.0,4.0
205378011.0,1.0,1.0,17.0,4.0
205379010.0,2.0,1.0,12.0,3.0
205380010.0,2.0,1.0,8.0,5.0
205381010.0,2.0,1.0,17.0,1.0
205382010.0,2.0,1.0,12.0,4.0
205383010.0,2.0,1.0,11.0,2.0
205385010.0,1.0,1.0,8.0,3.0
205385020.0,2.0,1.0,10.0,3.0
205387010.0,2.0,1.0,12.0,2.0
205387020.0,1.0,1.0,10.0,2.0
205388010.0,2.0,1.0,12.0,2.0
205390010.0,1.0,1.0,12.0,5.0
205390020.0,2.0,1.0,10.0,4.0
205392010.0,1.0,1.0,13.0,4.0
205392020.0,2.0,1.0,12.0,3.0
205393010.0,2.0,1.0,12.0,8.0
205395010.0,1.0,1.0,13.0,2.0
205395020.0,2.0,1.0,12.0,4.0
205396010.0,2.0,1.0,8.0,5.0
205398010.0,1.0,1.0,14.0,4.0
205398020.0,2.0,1.0,14.0,4.0
205400010.0,2.0,1.0,9.0,4.0
205401010.0,1.0,1.0,8.0,4.0
205403010.0,2.0,1.0,9.0,5.0
205403011.0,1.0,1.0,12.0,4.0
205403020.0,1.0,1.0,10.0,5.0
205405010.0,1.0,1.0,16.0,4.0
205405020.0,2.0,1.0,16.0,4.0
205407010.0,2.0,1.0,13.0,0.0
205407020.0,1.0,1.0,8.0,2.0
205409010.0,1.0,1.0,15.0,7.0
205409020.0,2.0,1.0,12.0,5.0
205411010.0,1.0,1.0,14.0,3.0
205411020.0,2.0,1.0,12.0,3.0
205412010.0,2.0,1.0,12.0,8.0
205414010.0,2.0,1.0,12.0,2.0
205414020.0,1.0,1.0,12.0,1.0
205416010.0,1.0,1.0,8.0,4.0
205416020.0,2.0,1.0,11.0,2.0
205418010.0,1.0,1.0,10.0,4.0
205418020.0,2.0,1.0,11.0,2.0
205419010.0,2.0,1.0,8.0,2.0
205421010.0,2.0,1.0,17.0,3.0
205421020.0,1.0,1.0,12.0,3.0
205423010.0,1.0,1.0,12.0,1.0
205423020.0,2.0,1.0,12.0,1.0
205424010.0,2.0,1.0,12.0,4.0
205426010.0,1.0,1.0,11.0,2.0
205426020.0,2.0,1.0,8.0,2.0
205427010.0,2.0,1.0,12.0,5.0
205429010.0,1.0,1.0,12.0,3.0
205429020.0,2.0,1.0,13.0,3.0
205431010.0,2.0,1.0,12.0,2.0
205431020.0,1.0,1.0,13.0,2.0
205432010.0,2.0,1.0,5.0,4.0
205433020.0,2.0,1.0,12.0,3.0
205435010.0,2.0,1.0,14.0,4.0
205435020.0,1.0,1.0,7.0,3.0
205437010.0,1.0,1.0,12.0,1.0
205437020.0,2.0,1.0,12.0,0.0
205438010.0,2.0,1.0,14.0,0.0
205439010.0,2.0,1.0,7.0,0.0
205440010.0,2.0,1.0,8.0,5.0
205441010.0,2.0,1.0,5.0,4.0
205443010.0,2.0,1.0,13.0,6.0
205443020.0,1.0,1.0,12.0,6.0
205445010.0,1.0,1.0,12.0,6.0
205445020.0,2.0,1.0,12.0,6.0
205447010.0,1.0,1.0,12.0,4.0
205447020.0,2.0,1.0,12.0,4.0
205449010.0,2.0,1.0,13.0,4.0
205449020.0,1.0,1.0,15.0,5.0
205451010.0,2.0,1.0,12.0,5.0
205451020.0,1.0,1.0,7.0,5.0
205452010.0,2.0,1.0,16.0,3.0
205454010.0,2.0,1.0,17.0,3.0
205454020.0,1.0,1.0,17.0,3.0
205456010.0,2.0,1.0,11.0,1.0
205456020.0,1.0,1.0,7.0,0.0
205458010.0,2.0,1.0,8.0,4.0
205458020.0,1.0,1.0,12.0,5.0
205459010.0,1.0,3.0,16.0,5.0
205460010.0,2.0,1.0,12.0,8.0
205462010.0,1.0,1.0,10.0,6.0
205462020.0,2.0,1.0,12.0,4.0
205463010.0,1.0,1.0,8.0,2.0
205465010.0,2.0,1.0,11.0,1.0
205465020.0,1.0,1.0,12.0,1.0
205466010.0,1.0,1.0,12.0,1.0
205466020.0,2.0,1.0,12.0,1.0
205468010.0,1.0,1.0,12.0,2.0
205468020.0,2.0,1.0,12.0,2.0
205469010.0,2.0,1.0,17.0,2.0
205470010.0,2.0,1.0,14.0,2.0
205471010.0,2.0,1.0,8.0,1.0
205473010.0,1.0,1.0,12.0,0.0
205473020.0,2.0,1.0,13.0,2.0
205474010.0,2.0,1.0,8.0,1.0
205476010.0,1.0,1.0,17.0,1.0
205476020.0,2.0,1.0,13.0,1.0
205477010.0,2.0,1.0,14.0,3.0
205479010.0,1.0,1.0,12.0,2.0
205479020.0,2.0,1.0,12.0,2.0
205480010.0,2.0,1.0,12.0,2.0
205481010.0,1.0,1.0,12.0,2.0
205483010.0,1.0,1.0,7.0,3.0
205483020.0,2.0,1.0,12.0,3.0
205485010.0,1.0,1.0,4.0,2.0
205485020.0,2.0,1.0,8.0,2.0
205486010.0,2.0,1.0,13.0,3.0
205488010.0,2.0,1.0,12.0,1.0
205488020.0,1.0,1.0,12.0,1.0
205490010.0,1.0,1.0,12.0,2.0
205490020.0,2.0,1.0,10.0,2.0
205492010.0,1.0,1.0,8.0,3.0
205492020.0,2.0,1.0,12.0,3.0
205493010.0,2.0,1.0,12.0,4.0
205494010.0,2.0,1.0,0.0,0.0
205496010.0,1.0,1.0,12.0,2.0
205496020.0,2.0,1.0,12.0,2.0
205497010.0,2.0,1.0,13.0,2.0
205498010.0,1.0,1.0,14.0,0.0
205499010.0,2.0,1.0,13.0,5.0
205500010.0,2.0,1.0,14.0,2.0
205502010.0,1.0,1.0,14.0,0.0
205502020.0,2.0,1.0,8.0,0.0
205503010.0,1.0,1.0,12.0,5.0
205505010.0,2.0,1.0,10.0,7.0
205505020.0,1.0,1.0,9.0,7.0
205507010.0,2.0,1.0,12.0,2.0
205507020.0,1.0,1.0,9.0,2.0
205508010.0,2.0,1.0,12.0,0.0
205509010.0,2.0,1.0,12.0,1.0
205512010.0,1.0,1.0,8.0,9.0
205512020.0,2.0,1.0,12.0,9.0
205514010.0,1.0,1.0,6.0,6.0
205514020.0,2.0,1.0,8.0,6.0
205516010.0,2.0,1.0,12.0,0.0
205516020.0,1.0,1.0,12.0,0.0
205517010.0,2.0,1.0,13.0,5.0
205518010.0,2.0,1.0,14.0,2.0
205519010.0,2.0,1.0,15.0,2.0
205521010.0,1.0,1.0,17.0,4.0
205521020.0,2.0,1.0,14.0,0.0
205522010.0,2.0,1.0,6.0,0.0
205524010.0,2.0,1.0,12.0,3.0
205524020.0,1.0,1.0,12.0,3.0
205525010.0,2.0,2.0,7.0,9.0
205526010.0,2.0,1.0,3.0,7.0
205528010.0,1.0,1.0,14.0,6.0
205528020.0,2.0,1.0,12.0,6.0
205529010.0,2.0,1.0,9.0,5.0
205530010.0,2.0,1.0,10.0,2.0
205532010.0,1.0,3.0,12.0,2.0
205532020.0,2.0,1.0,11.0,2.0
205534010.0,1.0,1.0,12.0,1.0
205534020.0,2.0,1.0,12.0,1.0
205535010.0,2.0,1.0,14.0,2.0
205537010.0,2.0,1.0,13.0,3.0
205537020.0,1.0,1.0,16.0,3.0
205538010.0,1.0,1.0,17.0,1.0
205540010.0,1.0,1.0,12.0,2.0
205540020.0,2.0,1.0,12.0,2.0
205542010.0,1.0,1.0,16.0,0.0
205542020.0,2.0,1.0,12.0,0.0
205543010.0,2.0,1.0,12.0,1.0
205545010.0,1.0,1.0,16.0,2.0
205545020.0,2.0,1.0,12.0,0.0
205546010.0,2.0,1.0,12.0,0.0
205547010.0,2.0,1.0,12.0,1.0
205549010.0,1.0,1.0,14.0,3.0
205549020.0,2.0,1.0,13.0,3.0
205551010.0,2.0,1.0,13.0,3.0
205551020.0,1.0,1.0,12.0,3.0
205553010.0,1.0,1.0,17.0,5.0
205553011.0,2.0,1.0,12.0,7.0
205553020.0,2.0,1.0,12.0,5.0
205554010.0,2.0,1.0,13.0,0.0
205555010.0,2.0,1.0,16.0,2.0
205557010.0,2.0,1.0,12.0,1.0
205557020.0,1.0,1.0,12.0,1.0
205559010.0,2.0,1.0,14.0,1.0
205559020.0,1.0,1.0,12.0,1.0
205561010.0,1.0,1.0,12.0,2.0
205561020.0,2.0,1.0,12.0,5.0
205562010.0,2.0,1.0,14.0,3.0
205564010.0,1.0,1.0,13.0,5.0
205564020.0,2.0,1.0,16.0,5.0
205566010.0,1.0,1.0,17.0,3.0
205566020.0,2.0,1.0,17.0,4.0
205568010.0,1.0,1.0,16.0,2.0
205568020.0,2.0,1.0,17.0,3.0
205569010.0,2.0,1.0,17.0,0.0
205571010.0,1.0,1.0,9.0,3.0
205571020.0,2.0,1.0,12.0,3.0
205572010.0,1.0,1.0,12.0,3.0
205573010.0,2.0,1.0,12.0,1.0
