HHIDPN,RAGENDER,RARACEM,RAEDYRS,RAEVBRN
39474040.0,2.0,1.0,12.0,1.0
39492010.0,2.0,1.0,14.0,0.0
39505010.0,1.0,1.0,17.0,2.0
39505020.0,2.0,1.0,15.0,2.0
39512010.0,1.0,2.0,9.0,
39513010.0,1.0,3.0,17.0,2.0
39513040.0,2.0,3.0,12.0,2.0
39530010.0,1.0,1.0,13.0,4.0
39530020.0,2.0,1.0,17.0,4.0
39538020.0,1.0,1.0,11.0,3.0
39538030.0,2.0,1.0,14.0,2.0
39544010.0,1.0,1.0,15.0,4.0
39544020.0,2.0,1.0,13.0,3.0
39556010.0,1.0,1.0,12.0,2.0
39556020.0,2.0,1.0,12.0,2.0
39557010.0,2.0,1.0,16.0,2.0
39557011.0,1.0,1.0,13.0,5.0
39558010.0,2.0,1.0,12.0,2.0
39558020.0,1.0,1.0,12.0,2.0
39576010.0,1.0,1.0,17.0,4.0
39576020.0,2.0,1.0,14.0,4.0
39582010.0,1.0,1.0,16.0,1.0
39582040.0,2.0,1.0,12.0,2.0
39583010.0,2.0,1.0,13.0,3.0
39583040.0,1.0,1.0,13.0,0.0
39595020.0,1.0,1.0,12.0,3.0
39595030.0,2.0,1.0,12.0,3.0
39603010.0,1.0,1.0,10.0,
39603020.0,2.0,1.0,11.0,
39605010.0,2.0,1.0,12.0,4.0
39605020.0,1.0,1.0,12.0,4.0
39607020.0,1.0,1.0,10.0,2.0
39607021.0,2.0,1.0,12.0,3.0
39607030.0,2.0,1.0,15.0,2.0
39607031.0,1.0,1.0,12.0,3.0
39626010.0,2.0,1.0,12.0,4.0
39629010.0,2.0,1.0,12.0,3.0
39629020.0,1.0,1.0,14.0,
39648010.0,2.0,2.0,6.0,5.0
39649020.0,1.0,2.0,10.0,6.0
39649030.0,2.0,2.0,12.0,2.0
39649031.0,1.0,2.0,9.0,1.0
39654010.0,1.0,1.0,12.0,3.0
39654011.0,2.0,1.0,12.0,4.0
39654040.0,2.0,1.0,14.0,5.0
39662010.0,1.0,1.0,12.0,
39662020.0,2.0,1.0,10.0,
39670010.0,1.0,1.0,8.0,5.0
39690010.0,2.0,1.0,13.0,4.0
39690040.0,1.0,1.0,13.0,0.0
39698010.0,2.0,1.0,12.0,
39703010.0,2.0,1.0,12.0,0.0
39752010.0,1.0,1.0,17.0,3.0
39752011.0,2.0,1.0,12.0,
39753020.0,1.0,1.0,17.0,4.0
39753030.0,2.0,1.0,17.0,4.0
39754010.0,1.0,1.0,16.0,2.0
39754040.0,2.0,1.0,16.0,2.0
39755010.0,1.0,1.0,17.0,2.0
39755020.0,2.0,1.0,15.0,2.0
39757010.0,1.0,1.0,13.0,5.0
39757020.0,2.0,1.0,12.0,2.0
39760010.0,1.0,1.0,12.0,3.0
39760040.0,2.0,1.0,17.0,3.0
39766010.0,2.0,1.0,12.0,4.0
39775010.0,1.0,1.0,12.0,3.0
39775020.0,2.0,1.0,11.0,3.0
39776010.0,1.0,1.0,10.0,3.0
39776040.0,2.0,1.0,12.0,3.0
39777030.0,1.0,1.0,14.0,
39779020.0,2.0,1.0,12.0,3.0
39779030.0,1.0,1.0,16.0,3.0
39783020.0,2.0,1.0,17.0,4.0
39783030.0,1.0,1.0,17.0,3.0
39784010.0,1.0,1.0,12.0,3.0
39784020.0,2.0,1.0,14.0,3.0
39788010.0,1.0,1.0,15.0,3.0
39788040.0,2.0,3.0,14.0,3.0
39790020.0,2.0,1.0,12.0,4.0
39790030.0,1.0,1.0,17.0,4.0
39821010.0,1.0,1.0,14.0,2.0
39821040.0,2.0,1.0,17.0,0.0
39875010.0,1.0,1.0,16.0,3.0
39875020.0,2.0,1.0,12.0,3.0
39879010.0,1.0,1.0,8.0,4.0
39879020.0,2.0,1.0,12.0,4.0
39900010.0,1.0,3.0,16.0,4.0
39900040.0,2.0,1.0,12.0,1.0
39911010.0,2.0,1.0,13.0,5.0
39914010.0,1.0,1.0,14.0,5.0
39914020.0,2.0,1.0,17.0,4.0
39929010.0,1.0,1.0,14.0,5.0
39929020.0,2.0,1.0,12.0,5.0
39937010.0,1.0,1.0,14.0,2.0
39937020.0,2.0,1.0,12.0,2.0
39939010.0,2.0,1.0,12.0,0.0
39939020.0,1.0,1.0,10.0,0.0
39951010.0,2.0,1.0,12.0,0.0
39951020.0,1.0,1.0,11.0,
39956010.0,2.0,1.0,14.0,4.0
39956020.0,1.0,1.0,9.0,4.0
39958010.0,2.0,1.0,12.0,1.0
39958040.0,1.0,1.0,11.0,1.0
39965010.0,1.0,1.0,12.0,3.0
39965020.0,2.0,1.0,9.0,3.0
39969010.0,1.0,1.0,12.0,3.0
39969020.0,2.0,1.0,12.0,3.0
39970010.0,2.0,1.0,15.0,3.0
39970020.0,1.0,1.0,13.0,3.0
39972010.0,1.0,2.0,0.0,2.0
39972020.0,2.0,2.0,13.0,2.0
39973010.0,2.0,2.0,12.0,1.0
39990010.0,1.0,1.0,12.0,0.0
39995010.0,1.0,1.0,6.0,3.0
39995040.0,2.0,1.0,13.0,2.0
40002010.0,2.0,1.0,10.0,11.0
40011010.0,1.0,1.0,12.0,3.0
40011011.0,2.0,1.0,11.0,5.0
40065010.0,1.0,1.0,15.0,0.0
40065020.0,2.0,1.0,10.0,0.0
40066010.0,2.0,1.0,12.0,4.0
40081010.0,2.0,1.0,9.0,3.0
40081020.0,1.0,1.0,9.0,3.0
40083010.0,1.0,1.0,8.0,
40083040.0,2.0,1.0,12.0,0.0
40108010.0,2.0,1.0,12.0,4.0
40108040.0,1.0,1.0,12.0,4.0
40111010.0,1.0,1.0,9.0,4.0
40111040.0,2.0,1.0,10.0,4.0
40115020.0,2.0,1.0,14.0,3.0
40115030.0,1.0,1.0,12.0,3.0
40123010.0,2.0,1.0,16.0,0.0
40126010.0,2.0,1.0,12.0,2.0
40126020.0,1.0,1.0,11.0,2.0
40131010.0,1.0,1.0,16.0,4.0
40147010.0,2.0,1.0,12.0,
40147020.0,1.0,1.0,15.0,
40148020.0,2.0,1.0,17.0,5.0
40148030.0,1.0,1.0,17.0,5.0
40153010.0,1.0,1.0,16.0,2.0
40153020.0,2.0,1.0,17.0,2.0
40155010.0,1.0,1.0,16.0,2.0
40155020.0,2.0,1.0,16.0,2.0
40158010.0,2.0,1.0,12.0,2.0
40158011.0,1.0,1.0,17.0,5.0
40158020.0,1.0,1.0,15.0,2.0
40158021.0,2.0,1.0,16.0,3.0
40180010.0,1.0,1.0,14.0,2.0
40180011.0,2.0,1.0,13.0,1.0
40219010.0,2.0,1.0,15.0,4.0
40223010.0,1.0,1.0,16.0,7.0
40223020.0,2.0,1.0,13.0,7.0
40243010.0,2.0,1.0,10.0,4.0
40243040.0,1.0,1.0,7.0,4.0
40260010.0,1.0,1.0,12.0,4.0
40260020.0,2.0,1.0,12.0,4.0
40272010.0,2.0,1.0,13.0,2.0
40276010.0,2.0,1.0,12.0,8.0
40276020.0,1.0,1.0,12.0,8.0
40277010.0,1.0,1.0,9.0,4.0
40277020.0,2.0,1.0,12.0,4.0
40279010.0,1.0,1.0,12.0,3.0
40279040.0,2.0,1.0,17.0,3.0
40280010.0,1.0,1.0,12.0,3.0
40280040.0,2.0,1.0,14.0,3.0
40284010.0,2.0,1.0,17.0,2.0
40293020.0,1.0,1.0,14.0,2.0
40293030.0,2.0,1.0,8.0,5.0
40294010.0,1.0,1.0,12.0,4.0
40294020.0,2.0,1.0,12.0,4.0
40311010.0,2.0,1.0,12.0,2.0
40311020.0,1.0,1.0,12.0,2.0
40320010.0,1.0,1.0,12.0,
40323010.0,2.0,1.0,14.0,
40323020.0,1.0,1.0,13.0,5.0
40323021.0,2.0,1.0,12.0,0.0
40326010.0,2.0,1.0,11.0,5.0
40376010.0,2.0,1.0,12.0,2.0
40376020.0,1.0,1.0,14.0,2.0
40381010.0,1.0,1.0,14.0,2.0
40381040.0,2.0,1.0,12.0,2.0
40388010.0,1.0,1.0,16.0,2.0
40388020.0,2.0,1.0,17.0,2.0
40398010.0,1.0,1.0,12.0,2.0
40398011.0,2.0,1.0,12.0,3.0
40398040.0,2.0,1.0,12.0,2.0
40401010.0,2.0,1.0,13.0,2.0
40401011.0,1.0,1.0,15.0,2.0
40405010.0,1.0,1.0,12.0,
40405020.0,2.0,1.0,12.0,
40407020.0,1.0,1.0,13.0,3.0
40407030.0,2.0,1.0,14.0,3.0
40416010.0,2.0,1.0,13.0,3.0
40416011.0,1.0,1.0,16.0,6.0
40420010.0,2.0,1.0,17.0,0.0
40435020.0,1.0,1.0,12.0,2.0
40435030.0,2.0,1.0,14.0,2.0
40438010.0,2.0,1.0,13.0,1.0
40438040.0,1.0,1.0,12.0,6.0
40440010.0,2.0,1.0,16.0,4.0
40440020.0,1.0,1.0,14.0,1.0
40441010.0,1.0,1.0,12.0,1.0
40441020.0,2.0,1.0,10.0,2.0
40447010.0,1.0,1.0,12.0,1.0
40447020.0,2.0,1.0,11.0,8.0
40455010.0,2.0,1.0,12.0,3.0
40455020.0,1.0,1.0,7.0,3.0
40475010.0,2.0,1.0,12.0,2.0
40475020.0,1.0,1.0,17.0,2.0
40480020.0,2.0,1.0,11.0,5.0
40480030.0,1.0,1.0,11.0,
40503010.0,2.0,1.0,12.0,2.0
40503020.0,1.0,1.0,12.0,2.0
40519020.0,1.0,1.0,11.0,3.0
40519030.0,2.0,1.0,12.0,2.0
40526020.0,2.0,1.0,13.0,5.0
40526030.0,1.0,1.0,10.0,5.0
40552010.0,2.0,1.0,14.0,3.0
40552020.0,1.0,1.0,14.0,3.0
40560010.0,2.0,1.0,12.0,0.0
40577010.0,1.0,1.0,11.0,3.0
40577020.0,2.0,1.0,11.0,3.0
40605020.0,2.0,1.0,14.0,5.0
40605021.0,1.0,1.0,12.0,0.0
40605030.0,1.0,1.0,17.0,
40608010.0,2.0,1.0,14.0,6.0
40608011.0,1.0,1.0,8.0,3.0
40609010.0,2.0,1.0,15.0,7.0
40609020.0,1.0,1.0,11.0,7.0
40610020.0,1.0,1.0,12.0,
40610030.0,2.0,1.0,12.0,2.0
40617010.0,1.0,1.0,11.0,2.0
40617020.0,2.0,1.0,10.0,2.0
40621010.0,1.0,1.0,12.0,2.0
40621020.0,2.0,1.0,12.0,2.0
40623010.0,1.0,1.0,12.0,3.0
40623020.0,2.0,1.0,12.0,3.0
40632010.0,1.0,1.0,11.0,8.0
40632040.0,2.0,1.0,12.0,2.0
40635010.0,2.0,1.0,12.0,
40635020.0,1.0,1.0,12.0,
40651010.0,1.0,1.0,16.0,2.0
40651040.0,2.0,1.0,14.0,2.0
40651041.0,1.0,1.0,17.0,3.0
40657020.0,1.0,1.0,12.0,2.0
40657030.0,2.0,1.0,9.0,2.0
40669020.0,2.0,1.0,9.0,4.0
40669030.0,1.0,1.0,9.0,3.0
40669031.0,2.0,1.0,14.0,2.0
40677010.0,1.0,1.0,11.0,3.0
40677040.0,2.0,1.0,9.0,2.0
40679020.0,1.0,1.0,12.0,3.0
40679030.0,2.0,1.0,11.0,3.0
40692010.0,2.0,1.0,12.0,4.0
40692040.0,1.0,1.0,12.0,4.0
40696010.0,2.0,1.0,10.0,3.0
40696020.0,1.0,1.0,12.0,
40711010.0,2.0,1.0,12.0,4.0
40711040.0,1.0,1.0,12.0,4.0
40717010.0,2.0,1.0,12.0,4.0
40717020.0,1.0,1.0,12.0,4.0
40718010.0,1.0,1.0,12.0,2.0
40718020.0,2.0,1.0,11.0,2.0
40725010.0,2.0,1.0,12.0,
40725040.0,1.0,1.0,8.0,
40726010.0,2.0,1.0,12.0,4.0
40731020.0,2.0,1.0,9.0,6.0
40731030.0,1.0,1.0,8.0,6.0
40737020.0,1.0,1.0,12.0,3.0
40737030.0,2.0,1.0,12.0,2.0
40737031.0,1.0,1.0,12.0,2.0
40757010.0,2.0,1.0,12.0,4.0
40757020.0,1.0,1.0,12.0,4.0
40761010.0,2.0,1.0,16.0,2.0
40761040.0,1.0,1.0,15.0,2.0
40778010.0,2.0,1.0,12.0,0.0
40782020.0,1.0,1.0,16.0,4.0
40782030.0,2.0,1.0,15.0,4.0
40785010.0,2.0,1.0,13.0,2.0
40785011.0,1.0,1.0,10.0,2.0
40785020.0,1.0,1.0,16.0,3.0
40795020.0,1.0,1.0,12.0,
40795030.0,2.0,1.0,14.0,1.0
40799020.0,2.0,3.0,12.0,
40799030.0,1.0,1.0,14.0,
40806010.0,1.0,1.0,12.0,
40806040.0,2.0,1.0,12.0,0.0
40829010.0,1.0,2.0,15.0,4.0
40829011.0,2.0,2.0,14.0,0.0
40829040.0,2.0,2.0,10.0,
40835020.0,1.0,1.0,12.0,2.0
40835030.0,2.0,1.0,17.0,2.0
40870010.0,2.0,2.0,15.0,2.0
40870011.0,1.0,2.0,14.0,5.0
40870020.0,1.0,2.0,14.0,2.0
40875010.0,1.0,1.0,12.0,3.0
40875040.0,2.0,1.0,14.0,3.0
40877010.0,1.0,1.0,17.0,0.0
40888020.0,2.0,1.0,12.0,7.0
40888030.0,1.0,1.0,11.0,7.0
40905010.0,2.0,1.0,16.0,2.0
40905020.0,1.0,1.0,17.0,2.0
40908010.0,2.0,1.0,10.0,3.0
40908011.0,1.0,1.0,14.0,0.0
40913010.0,2.0,1.0,12.0,3.0
40913020.0,1.0,1.0,8.0,3.0
40917010.0,2.0,1.0,10.0,5.0
40917011.0,1.0,1.0,0.0,4.0
40918020.0,1.0,1.0,12.0,2.0
40918030.0,2.0,1.0,14.0,2.0
40919010.0,1.0,1.0,12.0,4.0
40919020.0,2.0,1.0,12.0,4.0
40928010.0,2.0,1.0,12.0,5.0
40929020.0,1.0,1.0,12.0,4.0
40929030.0,2.0,1.0,12.0,2.0
40930010.0,2.0,3.0,14.0,5.0
40939010.0,1.0,2.0,12.0,2.0
40953010.0,2.0,1.0,12.0,4.0
40953020.0,1.0,1.0,12.0,4.0
40964020.0,2.0,1.0,12.0,7.0
40964030.0,1.0,1.0,16.0,7.0
40967010.0,1.0,1.0,12.0,3.0
40983010.0,1.0,1.0,17.0,0.0
40989030.0,2.0,1.0,12.0,3.0
40990010.0,1.0,1.0,16.0,3.0
40990020.0,2.0,1.0,12.0,3.0
40993010.0,2.0,1.0,12.0,3.0
40993040.0,1.0,1.0,12.0,4.0
41018010.0,1.0,1.0,13.0,5.0
41018020.0,2.0,1.0,9.0,5.0
41027010.0,1.0,1.0,12.0,3.0
41027020.0,2.0,1.0,14.0,3.0
41028010.0,1.0,1.0,12.0,1.0
41028040.0,2.0,1.0,16.0,1.0
41035020.0,2.0,1.0,12.0,4.0
41035030.0,1.0,1.0,12.0,4.0
41037010.0,1.0,1.0,17.0,0.0
41037040.0,2.0,1.0,14.0,4.0
41043010.0,1.0,1.0,12.0,1.0
41043040.0,2.0,1.0,9.0,1.0
41046010.0,1.0,1.0,12.0,5.0
41046020.0,2.0,1.0,14.0,5.0
41047010.0,1.0,1.0,13.0,3.0
41047011.0,2.0,1.0,13.0,1.0
41047020.0,2.0,1.0,12.0,2.0
41051010.0,1.0,1.0,6.0,
41051040.0,2.0,1.0,11.0,3.0
41059010.0,1.0,1.0,12.0,8.0
41059020.0,2.0,1.0,12.0,8.0
41061010.0,2.0,1.0,10.0,5.0
41067010.0,1.0,2.0,12.0,2.0
41067040.0,2.0,2.0,12.0,2.0
41072010.0,1.0,2.0,3.0,
41076010.0,2.0,2.0,8.0,6.0
41076040.0,1.0,2.0,8.0,8.0
41077010.0,1.0,2.0,12.0,2.0
41077020.0,2.0,2.0,12.0,2.0
41092010.0,2.0,2.0,14.0,5.0
41092011.0,1.0,2.0,0.0,3.0
41093010.0,1.0,2.0,4.0,
41098010.0,2.0,2.0,17.0,3.0
41116020.0,2.0,2.0,17.0,4.0
41116030.0,1.0,2.0,16.0,
41119010.0,1.0,1.0,17.0,3.0
41119020.0,2.0,1.0,12.0,3.0
41122020.0,2.0,1.0,12.0,4.0
41122030.0,1.0,1.0,12.0,4.0
41123020.0,2.0,1.0,13.0,2.0
41123030.0,1.0,1.0,12.0,2.0
41129010.0,1.0,1.0,14.0,4.0
41129020.0,2.0,1.0,12.0,4.0
41141010.0,1.0,1.0,17.0,4.0
41141020.0,2.0,1.0,17.0,2.0
41157010.0,2.0,1.0,12.0,2.0
41157011.0,1.0,1.0,14.0,0.0
41166010.0,2.0,1.0,12.0,2.0
41170010.0,1.0,1.0,12.0,2.0
41170040.0,2.0,1.0,12.0,2.0
41173010.0,1.0,1.0,14.0,3.0
41173020.0,2.0,1.0,12.0,3.0
41179010.0,1.0,1.0,12.0,5.0
41179040.0,2.0,1.0,12.0,2.0
41186010.0,1.0,1.0,16.0,
41186020.0,2.0,1.0,12.0,
41188020.0,2.0,1.0,17.0,3.0
41188030.0,1.0,1.0,17.0,3.0
41189020.0,1.0,1.0,15.0,2.0
41189030.0,2.0,1.0,12.0,2.0
41193010.0,2.0,1.0,12.0,1.0
41212010.0,2.0,1.0,16.0,3.0
41217010.0,1.0,1.0,16.0,4.0
41217040.0,2.0,1.0,16.0,2.0
41220020.0,2.0,1.0,13.0,3.0
41220030.0,1.0,1.0,12.0,3.0
41221020.0,2.0,1.0,12.0,3.0
41221030.0,1.0,1.0,14.0,3.0
41222010.0,1.0,1.0,13.0,2.0
41222040.0,2.0,1.0,17.0,2.0
41227010.0,1.0,1.0,15.0,3.0
41227020.0,2.0,1.0,12.0,3.0
41229010.0,1.0,1.0,12.0,3.0
41229020.0,2.0,1.0,13.0,3.0
41232010.0,1.0,1.0,15.0,1.0
41232040.0,2.0,1.0,10.0,2.0
41238010.0,1.0,1.0,13.0,2.0
41238040.0,2.0,1.0,9.0,3.0
41240010.0,2.0,1.0,13.0,2.0
41240040.0,1.0,1.0,16.0,
41248010.0,1.0,1.0,12.0,6.0
41250010.0,2.0,1.0,6.0,2.0
41269010.0,2.0,2.0,12.0,2.0
41276010.0,1.0,1.0,6.0,2.0
41283010.0,2.0,1.0,12.0,2.0
41298010.0,2.0,2.0,8.0,0.0
41306010.0,1.0,1.0,16.0,1.0
41306040.0,2.0,1.0,10.0,3.0
41307020.0,2.0,1.0,12.0,4.0
41307030.0,1.0,1.0,14.0,4.0
41309010.0,1.0,1.0,12.0,3.0
41309020.0,2.0,1.0,13.0,3.0
41313010.0,1.0,1.0,12.0,3.0
41313040.0,2.0,1.0,12.0,3.0
41314020.0,1.0,1.0,12.0,0.0
41314030.0,2.0,1.0,10.0,1.0
41325010.0,1.0,1.0,10.0,2.0
41325040.0,2.0,1.0,10.0,2.0
41326010.0,1.0,1.0,14.0,4.0
41326020.0,2.0,1.0,12.0,4.0
41331010.0,2.0,2.0,17.0,2.0
41331040.0,1.0,2.0,14.0,1.0
41335010.0,1.0,1.0,17.0,4.0
41335020.0,2.0,1.0,12.0,4.0
41342010.0,1.0,1.0,13.0,3.0
41342020.0,2.0,1.0,17.0,2.0
41349010.0,1.0,1.0,10.0,
41350010.0,1.0,1.0,15.0,2.0
41350020.0,2.0,1.0,14.0,2.0
41353020.0,1.0,2.0,7.0,8.0
41353030.0,2.0,2.0,5.0,11.0
41364020.0,1.0,1.0,12.0,3.0
41364030.0,2.0,1.0,12.0,2.0
41367010.0,1.0,1.0,11.0,4.0
41367020.0,2.0,1.0,11.0,7.0
41380010.0,1.0,1.0,17.0,2.0
41380020.0,2.0,1.0,17.0,2.0
41382010.0,1.0,1.0,12.0,2.0
41382020.0,2.0,3.0,11.0,2.0
41394010.0,1.0,1.0,16.0,2.0
41394020.0,2.0,1.0,13.0,2.0
41403010.0,2.0,2.0,12.0,6.0
41403020.0,1.0,2.0,5.0,6.0
41417010.0,1.0,2.0,7.0,
41417011.0,2.0,2.0,16.0,1.0
41421010.0,1.0,1.0,14.0,
41421020.0,2.0,1.0,14.0,
41423010.0,1.0,1.0,6.0,4.0
41423011.0,2.0,1.0,11.0,4.0
41423040.0,2.0,1.0,8.0,4.0
41423041.0,1.0,1.0,12.0,5.0
41423042.0,1.0,1.0,9.0,8.0
41425010.0,1.0,1.0,16.0,2.0
41425020.0,2.0,1.0,16.0,2.0
41436010.0,1.0,2.0,7.0,7.0
41436011.0,2.0,2.0,12.0,4.0
41459010.0,1.0,2.0,8.0,3.0
41459040.0,2.0,2.0,11.0,
41463010.0,1.0,2.0,7.0,8.0
41463020.0,2.0,2.0,8.0,8.0
41464010.0,1.0,2.0,9.0,2.0
41464040.0,2.0,2.0,12.0,2.0
41472010.0,2.0,3.0,8.0,5.0
41474020.0,2.0,1.0,12.0,2.0
41474021.0,1.0,1.0,9.0,0.0
41474030.0,1.0,1.0,17.0,2.0
41480010.0,2.0,1.0,9.0,4.0
41532010.0,1.0,2.0,7.0,1.0
41532040.0,2.0,2.0,10.0,1.0
41544010.0,1.0,2.0,11.0,3.0
41544040.0,2.0,2.0,12.0,0.0
41547010.0,2.0,2.0,13.0,5.0
41554010.0,2.0,2.0,8.0,
41574010.0,2.0,1.0,11.0,3.0
41574040.0,1.0,1.0,11.0,3.0
41590010.0,1.0,1.0,14.0,0.0
41590040.0,1.0,1.0,12.0,0.0
41590041.0,1.0,1.0,14.0,0.0
41590042.0,1.0,1.0,13.0,1.0
41605010.0,2.0,1.0,12.0,3.0
41605040.0,1.0,1.0,14.0,3.0
41623010.0,2.0,2.0,12.0,7.0
41635010.0,1.0,2.0,16.0,6.0
41643010.0,1.0,1.0,16.0,3.0
41643020.0,2.0,1.0,12.0,3.0
41670010.0,2.0,1.0,12.0,3.0
41670020.0,1.0,1.0,12.0,3.0
41671020.0,2.0,1.0,14.0,0.0
41671030.0,1.0,1.0,17.0,0.0
41680010.0,1.0,1.0,14.0,
41680040.0,2.0,1.0,14.0,
41686020.0,2.0,1.0,15.0,4.0
41686030.0,1.0,1.0,16.0,4.0
41687010.0,1.0,1.0,3.0,4.0
41687020.0,2.0,1.0,13.0,4.0
41696020.0,1.0,1.0,8.0,2.0
41696030.0,2.0,1.0,12.0,1.0
41705010.0,2.0,1.0,12.0,3.0
41705040.0,1.0,1.0,12.0,4.0
41706010.0,1.0,1.0,12.0,3.0
41706040.0,2.0,1.0,15.0,3.0
41711020.0,1.0,1.0,14.0,4.0
41711030.0,2.0,1.0,13.0,0.0
41713010.0,2.0,1.0,12.0,3.0
41713020.0,1.0,1.0,8.0,3.0
41721010.0,2.0,1.0,7.0,
41721040.0,1.0,1.0,8.0,1.0
41722010.0,2.0,3.0,12.0,3.0
41722020.0,1.0,3.0,9.0,3.0
41723010.0,1.0,1.0,12.0,
41723020.0,2.0,1.0,12.0,
41754010.0,2.0,1.0,11.0,4.0
41777010.0,1.0,2.0,2.0,1.0
41780010.0,2.0,1.0,13.0,3.0
41780020.0,1.0,1.0,10.0,3.0
41791010.0,1.0,1.0,7.0,2.0
41791020.0,2.0,1.0,6.0,2.0
41797010.0,2.0,1.0,12.0,4.0
41797020.0,1.0,1.0,12.0,0.0
41797021.0,2.0,1.0,14.0,2.0
41798010.0,2.0,1.0,12.0,7.0
41800010.0,2.0,2.0,7.0,6.0
41802010.0,1.0,1.0,8.0,
41807020.0,2.0,1.0,10.0,
41807030.0,1.0,1.0,11.0,4.0
41828010.0,1.0,1.0,0.0,5.0
41828020.0,2.0,1.0,11.0,5.0
41832020.0,1.0,1.0,7.0,1.0
41832030.0,2.0,1.0,12.0,1.0
41838010.0,1.0,2.0,15.0,2.0
41838020.0,2.0,2.0,16.0,2.0
41844010.0,1.0,2.0,12.0,2.0
41844040.0,2.0,2.0,12.0,2.0
41849010.0,1.0,2.0,14.0,4.0
41849020.0,2.0,2.0,12.0,4.0
41851010.0,2.0,1.0,10.0,3.0
41852010.0,1.0,1.0,9.0,0.0
41852040.0,2.0,1.0,10.0,0.0
41855020.0,1.0,1.0,12.0,4.0
41855030.0,2.0,1.0,16.0,4.0
41855031.0,1.0,1.0,16.0,3.0
41868020.0,1.0,1.0,11.0,3.0
41868030.0,2.0,1.0,8.0,3.0
41879010.0,1.0,2.0,9.0,2.0
41879040.0,2.0,2.0,12.0,2.0
41880010.0,2.0,2.0,17.0,3.0
41886020.0,2.0,1.0,13.0,2.0
41886030.0,1.0,1.0,13.0,2.0
41896010.0,1.0,1.0,14.0,5.0
41896040.0,2.0,1.0,12.0,5.0
41899010.0,2.0,1.0,12.0,4.0
41899020.0,1.0,1.0,8.0,2.0
41901010.0,2.0,1.0,9.0,1.0
41906010.0,2.0,2.0,12.0,2.0
41907010.0,1.0,2.0,8.0,
41926010.0,1.0,2.0,7.0,7.0
41926020.0,2.0,2.0,12.0,6.0
41932010.0,2.0,1.0,6.0,5.0
41941010.0,2.0,2.0,14.0,2.0
41941020.0,1.0,2.0,12.0,3.0
41942010.0,1.0,3.0,17.0,2.0
41942040.0,2.0,3.0,12.0,2.0
41946010.0,1.0,1.0,12.0,4.0
41946020.0,2.0,1.0,12.0,4.0
41950010.0,2.0,1.0,13.0,3.0
41950020.0,1.0,1.0,12.0,2.0
41953010.0,1.0,2.0,6.0,0.0
41953040.0,2.0,2.0,9.0,0.0
41977010.0,2.0,1.0,8.0,1.0
41979010.0,1.0,1.0,5.0,1.0
41979020.0,2.0,1.0,5.0,1.0
41982010.0,2.0,1.0,14.0,
41994010.0,2.0,2.0,12.0,5.0
42001010.0,2.0,3.0,3.0,6.0
42005010.0,1.0,1.0,17.0,6.0
42005040.0,2.0,1.0,10.0,0.0
42011010.0,2.0,2.0,6.0,5.0
42050010.0,2.0,1.0,16.0,2.0
42050020.0,1.0,1.0,17.0,2.0
42062010.0,1.0,1.0,12.0,2.0
42062020.0,2.0,1.0,5.0,2.0
42063020.0,2.0,1.0,6.0,4.0
42063030.0,1.0,1.0,16.0,5.0
42071010.0,2.0,1.0,12.0,2.0
42098010.0,2.0,1.0,16.0,4.0
42108010.0,2.0,1.0,10.0,
42108040.0,1.0,1.0,9.0,
42120010.0,2.0,2.0,7.0,3.0
42123010.0,1.0,2.0,8.0,10.0
42123011.0,2.0,2.0,11.0,1.0
42123040.0,2.0,2.0,10.0,1.0
42125010.0,2.0,2.0,8.0,5.0
42125020.0,1.0,2.0,8.0,6.0
42137010.0,1.0,1.0,12.0,3.0
42137040.0,2.0,1.0,12.0,3.0
42145010.0,2.0,1.0,6.0,2.0
42145040.0,1.0,1.0,11.0,2.0
42151010.0,1.0,3.0,14.0,6.0
42151040.0,2.0,1.0,14.0,2.0
42155010.0,2.0,1.0,12.0,5.0
42155040.0,1.0,1.0,8.0,6.0
42157020.0,1.0,1.0,12.0,2.0
42157030.0,2.0,1.0,12.0,2.0
42161020.0,2.0,1.0,4.0,1.0
42161030.0,1.0,1.0,6.0,1.0
42164010.0,1.0,3.0,16.0,2.0
42164040.0,2.0,1.0,15.0,2.0
42165010.0,2.0,1.0,7.0,2.0
42165040.0,1.0,1.0,4.0,2.0
42166010.0,1.0,1.0,0.0,
42166020.0,2.0,1.0,3.0,
42187010.0,1.0,1.0,14.0,2.0
42187040.0,2.0,1.0,17.0,2.0
42193010.0,2.0,1.0,9.0,1.0
42199010.0,1.0,1.0,12.0,
42211010.0,1.0,1.0,6.0,0.0
42229010.0,2.0,1.0,7.0,2.0
42240010.0,2.0,1.0,8.0,7.0
42241020.0,2.0,1.0,16.0,
42241030.0,1.0,1.0,5.0,
42245010.0,2.0,1.0,8.0,
42245020.0,1.0,1.0,11.0,
42248010.0,2.0,1.0,13.0,1.0
42248040.0,1.0,1.0,6.0,1.0
42259010.0,1.0,2.0,12.0,3.0
42259020.0,2.0,2.0,12.0,3.0
42263010.0,2.0,2.0,14.0,3.0
42270010.0,2.0,1.0,6.0,
42277010.0,2.0,1.0,17.0,0.0
42281010.0,1.0,1.0,17.0,3.0
42282010.0,2.0,1.0,17.0,
42285010.0,2.0,1.0,14.0,4.0
42286020.0,2.0,1.0,6.0,1.0
42286030.0,1.0,1.0,12.0,1.0
42290010.0,1.0,1.0,17.0,2.0
